video_id,title,month,view_count,source_file,description,upload_date_raw
qfvGPS1yASA,‘No words to describe’ latest ‘massacre’ by Israel | Quotable,2024-08,56712,AJ,"Dr James Smith, an emergency physician who worked in Gaza, says Israel’s latest attack on civilians praying at a school in Gaza City, which killed over 100 people, is a repetition of previous attacks on displaced Palestinian civilians.

Subscribe to our channel: http://bit.ly/AJSubscribe 
Follow us on Twitter: https://twitter.com/AJEnglish 
Find us on Facebook: https://www.facebook.com/aljazeera 
Check our website: http://www.aljazeera.com/ 
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/ 
Download AJE Mobile App: https://aje.io/AJEMobile 

#Palestine #Gaza #GazaUnderAttack #GazaHumanitarianCrisis #Israel #IsraelHamasWar #GazaWar #IsraelWar #KhanYounis #KhanYounisEvacuationOrder #IsraelHamasWar #IsraelGazaWar #GazaBombardment #GazaRefugeeCamps #GazaSchoolAttacks #GazaSchoolAttacks #GazaHospitals",2024-08-11T20:22:28Z
G3Mzkd91QjU,Ceasefire Possible If Israel Had A “Moral Prime Minister” | Quotable,2024-08,28615,AJ,"Gideon Levy, an Israeli journalist and author, says a ceasefire agreement between Hamas and Israel could have been achieved “within days” if Benjamin Netanyahu’s priorities were refocused.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  http://www.aljazeera.com/
Download AJE Mobile App : https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-12T08:52:52Z
HUEzLBfyF1M,Hezbollah fires dozens of rockets into Israel | AJ #shorts,2024-08,287219,AJ,"Hezbollah has fired dozens of rockets from Lebanon into northern Israel, calling it retaliation for Israeli attacks last week. Israel’s military says its Iron Dome defence system intercepted some, but not all, of the projectiles. 

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-12T10:54:55Z
WLYNraxA2J8,Video captures Israeli strike hitting house in Gaza City | Al Jazeera Newsfeed,2024-08,737811,AJ,"Video shows the moment an Israeli strike smashed into a building in the Sheikh Radwan district of Gaza City. The attack killed one Palestinian and wounded several others.  

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-12T12:08:43Z
z9rPXqEsRLo,'Who is Yahya Sinwar?' #TheTake #shorts  #podcast,2024-08,57151,AJ,,2024-08-12T12:37:58Z
sEooaoPaLQk,More bodies of slain Palestinians arrive at Nasser Hospital,2024-08,268128,TRT,"More bodies of Palestinians slain in Gaza have arrived at Nasser Hospital as Israel ramps up strikes in Khan Younis, killing at least 16 people and wounding several others.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-12T14:37:03Z
I9Nxbqo4m5g,Iran must have ‘meaningful response’ to Haniyeh assassination | Quotable,2024-08,23049,AJ,"Ibrahim Fraihat, an associate professor, talks about why Iran’s response to the Ismail Haniyeh assassination will have to be more than just symbolic.

Subscribe to our channel: http://bit.ly/AJSubscribe
Follow us on Twitter: https://twitter.com/AJEnglish
Find us on Facebook: https://www.facebook.com/aljazeera
Check our website: http://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

#Iran #Tehran #IranSupremeLeader #AyatollahAliKhamenei #Hamas #IsmailHaniyeh #IsmailHaniyehKilling #IranIsraelTensions #IranIsraelHostilities #Gaza #Israel #IsraelGazaWar #IsraelHamasWar #IsraelTargetedAssassination #Hezbollah #Houthi #IsraelAttackOnIran #IranianArmy #IranRevolutionaryGuard #IranWeapons #MiddleEastConflict #AlJazeeraEnglish",2024-08-12T20:19:49Z
OnDhnalPsdM,Macron praises organisers of Paris 2024 as the Olympics end,2024-08,48058,TRT,"French President Emmanuel Macron thanks organisers of Paris 2024 amid controversies and criticisms regarding his country's handling of the Olympics.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-12T22:25:59Z
Q817cL7iU44,Democrats ‘very scared’ their Gaza policy will lose them swing states | Quotable,2024-08,31638,AJ,"Rami Khouri, director of global engagement, talks about how central Gaza policy has become to potentially having a major impact on the outcome of the US elections in November.

Subscribe to our channel http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

#KamalaHarris #JoeBiden #UnitedStates #US #USIsraelRelations #BidenIsraelPolice #USforeignpolicy #IsraelWarOnGaza #GazaWar #DemocraticParty  #USPresidentialElections #2024USElection #USDemocrats #BidenLegacy #Kamala2024 #AlJazeeraEnglish",2024-08-13T00:00:12Z
VRFWPdCjkNE,Israel intensifies air strikes on Gaza as the world watches the Olympics,2024-08,408012,TRT,"As the world focused on the closing days of Paris 2024 over the weekend, Israel intensified its air strikes on Palestine’s Gaza, highlighting a stark contrast between two different worlds.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-13T07:33:05Z
2qCbtMN62cI,Palestinians go through endless evacuation orders by Israel,2024-08,42157,TRT,"“We’re exhausted. What’s the fault of these children left homeless?”

Displaced Palestinians share their feelings as Israeli army continues its evacuation orders for what’s previously declared safe areas in Gaza

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-13T07:58:52Z
PdNzoYpHezw,Two newborns killed in Israeli strikes as father was obtaining birth certificates,2024-08,356211,TRT,"“They were just born yesterday!“

A father in Palestine’s Gaza went to get birth certificates for his two newborn sons. He came back to find them dead after Israel killed them in a strike at a residential apartment in Al Qastal Towers, east of Deir al Balah.


Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-13T11:23:29Z
c0JEHrKRitI,Israeli National Security Minister Ben-Gvir storms Al-Aqsa Mosque,2024-08,148832,TRT,"Israel’s National Security Minister Itamar Ben-Gvir, accompanied by illegal settlers stormed the Al-Aqsa Mosque in occupied East Jerusalem to mark Tisha B’Av. 

Police under Ben-Gvir's authority did not intervene despite Jewish prayer being illegal in the area.


Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-13T15:07:11Z
sbozIRDeU1s,Israeli strike kills newborn twins as father collected birth certificates | AJ #Shorts,2024-08,95620,AJ,"A Palestinian father lost his newborn twins and their mother in an Israeli air strike while he was out collecting their just completed birth certificates.A Palestinian father lost his newborn twins and their mother in an Israeli air strike while he was out collecting their just completed birth certificates.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-13T16:54:13Z
XdkcQRIRBQg,"Putin meets Abbas, affirms position on the creation of Palestine | AJ #shorts",2024-08,324179,AJ,"Russian President Vladimir Putin met Mahmoud Abbas, the president of the Palestinian Authority, and affirmed Russia's position on the war on Gaza.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-13T17:36:06Z
FUbSKJ0ucCc,Israel’s Ben-Gvir leads provocative visit to Al-Aqsa Mosque | AJ #Shorts,2024-08,35040,AJ,"While on a provocative visit to occupied East Jerusalem's Al-Aqsa Mosque compound, far-right Israeli National Security Minister Itamar Ben-Gvir said his government should not be engaged in Gaza ceasefire negotiations with Hamas.

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-13T18:20:34Z
HlV-d5h1mho,Disease ‘spreads to everybody’ in Gaza through displacement | Quotable,2024-08,25623,AJ,"Ahmed Kouta, a nurse who worked in Gaza, talks about Palestinian civilians and what’s behind the unchecked spread of diseases that are usually treatable.

Subscribe to our channel: http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

#Palestine #Gaza #GazaHealthCrisis #GazaChildren #GazaDisplacment #GazaPolioEpidemic #Polio #WHO #GazaSewageCrisis #GazaWaterCrisis #GazaWaterShortages #GazaSanitationCrisi #GazaHospitals #GazaSkinDiseases #GazaUnderAttack #Israel #IsraelHamasWar #GazaWar #IsraelWar #IsraelGazaWar #GazaBombardment #GazaRefugeeCamps",2024-08-14T02:00:12Z
yQsIOZLUJ9M,Israel critic Ilhan Omar wins Democratic primary | Al Jazeera Newsfeed,2024-08,81702,AJ,"US Democrat Ilhan Omar has won her Congressional primary, beating back a late surge in funding for her challenger. Omar, the representative for Minnesota's 5th congressional district, is a vocal critic of Israel. 

Subscribe to our channel  http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

@AljazeeraEnglish
#Aljazeeraenglish
#News",2024-08-14T08:52:11Z
UNwUJIi9uMQ,Illegal Israeli settlers storm Hebron city under police protection,2024-08,222858,TRT,"Under heavy Israeli police protection, a mob of illegal Israeli settlers stormed the occupied West Bank city of Hebron on August 13. 

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-14T11:04:59Z
SU3iWBU2Hkc,Israel claims to be the ‘vanguard of civilization’,2024-08,68332,TRT,"Israel’s representative to the UN took aim at Palestine’s ambassador by claiming that Israel is the world’s most moral country. 

He also attempted to justify the Israeli attack on al Tabin School which killed nearly 100 Palestinians over the weekend.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-14T14:57:15Z
0CEYb2C9Gkk,Thousands flee areas near Israel-Lebanon border,2024-08,86684,TRT,"Israel is routinely hitting many areas in Lebanon’s southern border, destroying agriculture and poisoning the land. And it is accused of deliberately creating a so-called 'dead zone'.

Subscribe: http://trt.world/subscribe
Livestream: http://trt.world/ytlive
Facebook: http://trt.world/facebook
X (Twitter): http://trt.world/twitter
Instagram: http://trt.world/instagram
Threads: http://threads.net/@trtworld
TikTok: http://tiktok.com/@trtworld
WhatsApp: trtworld.com/whatsapp
Telegram: https://t.me/trtworld
Visit our website: http://trt.world",2024-08-14T19:22:03Z
